id,name,shopurl,category,wangwang,market,tel,qq,address,wechat,years,source
8705,"奥拉文艺大码女装",https://www.vvic.com/shop/15716,"大码女装","清姿衣坊","金富丽","18520226002,18688906002,18688392510",109378091,"金富丽 2楼 2F097-A",OLA18520226002,9,"广东省 广州"
8706,"奥拉品质大码女装",https://www.vvic.com/shop/15064,"大码女装",zcm546152,"金富丽","18688906002,18520226002",109378091,"金富丽 2楼 2F097-A1",OLA18520226002,9,"广东省 广州"
8707,"欧洲站 快时尚",https://www.vvic.com/shop/62252,"","","金富丽",18520226002,109378091,"金富丽 2楼 2F097-C",OLA18520226002,0,"广东省 广州"
8708,"颖贵人外贸女装",https://www.vvic.com/shop/17262,"连衣裙","快乐搏一","金富丽",13620424664,529343958,"金富丽 2楼 2F097-F",wxid_j6fg6zspgtfz22,11,"广东省 广州"
8709,"衣带依露大码女装",https://www.vvic.com/shop/54150,"大码女装","风的季节12141","金富丽",13922399894,250577886,"金富丽 2楼 2F098",qlb18971195111,0,"广东省 广州"
8710,"俊佳针织毛衣厂总店",https://www.vvic.com/shop/15354,"毛衣/针织衫","珊珊猪01","金富丽",13826413248,1328575629,"金富丽 2楼 2F099-A",wxid_6led38ds4aq912,9,"广东省 广州"
8711,"俊佳针织毛衣旗舰店",https://www.vvic.com/shop/55596,"抹胸背心","伊伊有缘韩版女装","金富丽",18122299613,1328575629,"金富丽 2楼 2F099-B",junjia1688,0,"广东省 广州"
8712,"俊佳钩花店",https://www.vvic.com/shop/18245,"毛衣/针织衫",markfa88,"金富丽",18122299613,1328575629,"金富丽 2楼 2F100",junjia168888,9,"广东省 广州"
8713,"3388大码毛衣厂",https://www.vvic.com/shop/56695,"毛衣/针织衫",junjia3388,"金富丽",13826413248,1328575629,"金富丽 2楼 2F100-A",junjia1688,0,"广东省 广州"
8714,"俊佳夏装爆款",https://www.vvic.com/shop/21238,"抹胸背心","俊佳针织厂","金富丽",18122299613,1328575629,"金富丽 2楼 2F101",wxid_6led38ds4aq912,6,"广东省 广州"
8715,"俊佳内衣打底",https://www.vvic.com/shop/57828,"抹胸背心","俊佳鑫鑫","金富丽",18122299613,16674411,"金富丽 2楼 2F101-B1",junjia1688,0,"广东省 广州"
8716,"子怡服饰",https://www.vvic.com/shop/61665,"大码女装","鄢满123456","金富丽",18665730506,136254500,"金富丽 2楼 2F102-A",ym136254500,0,"广东省 广州"
8717,"佳蕙大码女装",https://www.vvic.com/shop/61677,"大码女装",wtaobaon,"金富丽",18664648877,739744246,"金富丽 2楼 2F102-B",yinyanqin739744246,0,"广东省 广州"
8718,"诗语大码女装",https://www.vvic.com/shop/30446,"",tb207357771,"金富丽",18676636887,179114034,"金富丽 2楼 2F103",yuyu19880213,8,"广东省 广州"
8719,"诗语服饰",https://www.vvic.com/shop/28625,"大码女装","诗语酷衣酷","金富丽",18676636887,179114034,"金富丽 2楼 2F103-A",yuyu19880213,8,"广东省 广州"
8720,"爱丽丝",https://www.vvic.com/shop/57546,"T恤","186冯莉349319494513","金富丽",15521309445,172554119,"金富丽 2楼 2F104-A",fl18620223493,0,"广东省 广州"
8721,"芒果家实拍店",https://www.vvic.com/shop/61356,"牛仔裤","异国佳丽旗航店","金富丽",18898647129,609110870,"金富丽 2楼 2F104-B",zhangkul19901022,0,"广东省 广州"
8722,"芒果家",https://www.vvic.com/shop/51670,"牛仔裤",sarea64,"金富丽","18898647129,18898647129",609110870,"金富丽 2楼 2F104-B1",zhangkul19901022,0,"广东省 广州"
8723,"莉莉家网红爆款精品店",https://www.vvic.com/shop/61986,"T恤","","金富丽","18676880580,15521309445",1228466336,"金富丽 2楼 2F104-C",f18676880580,0,"广东省 广州"
8724,"小个子牛仔实拍店",https://www.vvic.com/shop/63613,"","衣漫泥","金富丽","18898647129,15920364342",609110870,"金富丽 2楼 2F104-D",zhangkul19901022,0,"广东省 广州"
8725,"千姿堂大码女装",https://www.vvic.com/shop/53850,"大码女装","山东天门","金富丽",13477468038,52918977,"金富丽 2楼 2F105-A",wj52918977,0,"广东省 广州"
8726,"雪儿佳大码女装",https://www.vvic.com/shop/61086,"大码女装",tb922078422,"金富丽",13250551388,2528594021,"金富丽 2楼 2F105-B",xueerjia188,0,"广东省 广州"
8727,"月儿网红大码",https://www.vvic.com/shop/63074,"","","金富丽",18665748290,1060828954,"金富丽 2楼 2F105-C",weige2020nian,0,"广东省 广州"
8728,"步步云",https://www.vvic.com/shop/60758,"",tb959441600,"金富丽",18186949924,373768828,"金富丽 2楼 2F106",hua799185983,0,"广东省 广州"
8729,"曼琳大码女装",https://www.vvic.com/shop/57112,"大码女装","","金富丽",18696483699,584956443,"金富丽 2楼 2F106-A",snwjjl,0,"广东省 广州"
8730,"曼琳小岸大码女装",https://www.vvic.com/shop/54836,"","","金富丽",18696483699,584956443,"金富丽 2楼 2F106-B",snwjjl,0,"广东省 广州"
8731,"君巧服饰",https://www.vvic.com/shop/48419,"短外套/马甲","夏给力","金富丽","18062312215,18186949924",373768828,"金富丽 2楼 2F106-C",junqiao68888,0,"广东省 广州"
8732,"唯衣时装",https://www.vvic.com/shop/40701,"","衣逛逛","金富丽",13544301556,2586282067,"金富丽 2楼 2F106-D",WDL18924094678,6,"广东省 广州"
8733,"COCOG大码女装",https://www.vvic.com/shop/25999,"大码女装","这世间有真爱","金富丽","13924138989,18898630064",369850964,"金富丽 2楼 2F107",wxid_ps783lso6eud22,8,"广东省 广州"
8734,"COCOG毛衣专供",https://www.vvic.com/shop/26544,"毛衣/针织衫","温溪潮流","金富丽","18898630064,13924138989",369850964,"金富丽 2楼 2F107-A",sunwan680373,5,"广东省 广州"
8735,"比芯品质店",https://www.vvic.com/shop/57401,"","","金富丽",15815847881,330195792,"金富丽 2楼 2F107-B1",DYAAA10086,0,"广东省 广州"
8736,"唯娜服饰",https://www.vvic.com/shop/61679,"衬衫","暖暖一个倩阿妹","金富丽",13822216260,157777584,"金富丽 2楼 2F107-C",Ma-157777584,0,"广东省 广州"
8737,"妍妍实拍",https://www.vvic.com/shop/61550,"","小狐丽520","金富丽",13396027693,1125515213,"金富丽 2楼 2F107-D",zhangjializheng,7,"广东省 广州"
8738,"CC1店",https://www.vvic.com/shop/55008,"",tb30547295,"金富丽",18818865512,517612382,"金富丽 2楼 2F108-A",YZZZ-GBZ,0,"广东省 广州"
8739,"柏依美实拍店",https://www.vvic.com/shop/51818,"毛衣/针织衫","柏依美_2014","金富丽",13725183055,1733964742,"金富丽 2楼 2F108-B",wxid_1xg2qify8sa622,0,"广东省 广州"
8740,"柏依美2号店",https://www.vvic.com/shop/17885,"","柏依美_2013","金富丽","13725183055,13763326713",1733964742,"金富丽 2楼 2F108-B1",wxid_1xg2qify8sa622,7,"广东省 广州"
8741,"雅涵服饰",https://www.vvic.com/shop/55289,"","杨雅倩00","金富丽",13609607859,458943577,"金富丽 2楼 2F108-C",yang-ya-qian,0,"广东省 广州"
8742,"雅涵2店",https://www.vvic.com/shop/59156,"毛衣/针织衫","","金富丽",13609607859,458943577,"金富丽 2楼 2F108-C1",yang-ya-qian,0,"广东省 广州"
8743,"cc2号店",https://www.vvic.com/shop/59297,"毛衣/针织衫","小毛oo","金富丽",18818865512,517612382,"金富丽 2楼 2F108-E",YZZZ-GBZ,0,"广东省 广州"
8744,"紫豪网络服饰",https://www.vvic.com/shop/13627,"大码女装","紫豪网络服饰","金富丽","13728023420,13924265116",1300990115,"金富丽 2楼 2F109",vx13728023420,6,"广东省 广州"
8745,"ZH潮流女装",https://www.vvic.com/shop/57524,"","百变女装1店","金富丽",13728023420,1300990115,"金富丽 2楼 2F109-A",ping13728023420,0,"广东省 广州"
8746,"哈萌 HAMO",https://www.vvic.com/shop/55812,"连衣裙",apple6657,"金富丽",18565161665,78099519,"金富丽 2楼 2F109-B",qq78099519,0,"广东省 广州"
8747,"哈萌哈梦 HAMO",https://www.vvic.com/shop/56362,"T恤",apple6657,"金富丽",18565161665,78099519,"金富丽 2楼 2F109-B1",qq78099519,0,"广东省 广州"
8748,"哈萌爆款1号仓",https://www.vvic.com/shop/56278,"","型感爸爸","金富丽",18565161665,78099519,"金富丽 2楼 2F109-C",qq78099519,0,"广东省 广州"
8749,"朵唯 Doov",https://www.vvic.com/shop/56883,"","六月六日初晴","金富丽",18816836025,85370703,"金富丽 2楼 2F110-A",clover6330,0,"广东省 广州"
8750,"E元素大码女装",https://www.vvic.com/shop/58475,"大码女装","魅之王666","金富丽","13697375380,18071983072",346799460,"金富丽 2楼 2F110-B",zezedama02,0,"广东省 广州"
8751,"E元素实拍店",https://www.vvic.com/shop/58821,"大码女装","淘淘套淘淘淘淘","金富丽",13697375380,120281397,"金富丽 2楼 2F110-C",pt_120281397,0,"广东省 广州"
8752,"E元素大码女装精品店",https://www.vvic.com/shop/60546,"","权权权10","金富丽",17786354927,2311919979,"金富丽 2楼 2F110-D",qq2311919979,0,"广东省 广州"
8753,"欧韩女装",https://www.vvic.com/shop/60465,"棉服/羽绒",wangtiwanghu2020,"金富丽",18314400951,547005233,"金富丽 2楼 2F110-E",wh15828763708,0,"广东省 广州"
8754,"富顺大码女装",https://www.vvic.com/shop/51220,"大码女装","一路富顺","金富丽","18173526789,18673596426",454926362,"金富丽 2楼 2F111",W15307354250,0,"广东省 广州"
8755,"菲菲品质大码",https://www.vvic.com/shop/17882,"大码女装","我们是单眼皮","金富丽",13711136316,1275362193,"金富丽 2楼 2F112-A","",10,"广东省 广州"
8756,"文艺大码专场",https://www.vvic.com/shop/13915,"大码女装","添添潮人馆","金富丽",13711136316,2528014390,"金富丽 2楼 2F112-B","",10,"广东省 广州"
8757,"欧洲站时尚驿站",https://www.vvic.com/shop/63255,"大码女装","","金富丽",18922458222,1421388511,"金富丽 2楼 2F112-C",LQ13711136316,0,"广东省 广州"
8758,"妍可儿网络服饰",https://www.vvic.com/shop/33145,"大码女装","丁强盛","金富丽","18620896611,18529164819",2229613523,"金富丽 2楼 2F113",D18198912516,7,"广东省 广州"
8759,"可心服饰",https://www.vvic.com/shop/24140,"大码女装","笛雅77","金富丽","18672872687,18588551199",373665937,"金富丽 2楼 2F113-A",d-tingting89,9,"广东省 广州"
8760,"卡卡家",https://www.vvic.com/shop/62515,"大码女装","杰理斯顿","金富丽","18672872687,18588551199",178801183,"金富丽 2楼 2F113-B",d-tingting89,0,"广东省 广州"
8761,"佳妲玛大码女装",https://www.vvic.com/shop/31378,"T恤","肖蓝可一880224","金富丽","18680517646,18127915120",783149705,"金富丽 2楼 2F114-B",jdm18680517646,6,"广东省 广州"
8762,"依可儿服饰",https://www.vvic.com/shop/23806,"衬衫","依可菲菲","金富丽","13016062611,18898462005",1031145363,"金富丽 2楼 2F115-A",yangdan64,6,"广东省 广州"
8763,"依可儿2号店",https://www.vvic.com/shop/27671,"","张阔0709","金富丽","13016062611,18898462005",1031145363,"金富丽 2楼 2F115-A1",yangdan64,5,"广东省 广州"
8764,"靓衣阁",https://www.vvic.com/shop/17563,"大码女装",hustaoran,"金富丽",18620099961,183152630,"金富丽 2楼 2F115-B",fen19812188,5,"广东省 广州"
8765,"靓衣阁大码",https://www.vvic.com/shop/26282,"大码女装",husaoran1130,"金富丽","18672192075,18620099961",19812188,"金富丽 2楼 2F115-B1",fen19812188,5,"广东省 广州"
8766,"俊逸服饰",https://www.vvic.com/shop/53931,"蕾丝衫/雪纺衫","","金富丽",18719461790,2116301101,"金富丽 2楼 2F116-A",as615as,0,"广东省 广州"
8767,"金柏大码",https://www.vvic.com/shop/63404,"","","金富丽","13662319131,18588859174",790025054,"金富丽 2楼 2F116-B",J598405149,0,"广东省 广州"
8768,"G11大码女装",https://www.vvic.com/shop/25181,"连衣裙",geonfone11,"金富丽","13662319131,15338099193",598405149,"金富丽 2楼 2F116-C",J598405149,5,"广东省 广州"
8769,"卓乐服饰",https://www.vvic.com/shop/54982,"半身裙","杨文波李","金富丽",13480243727,842723077,"金富丽 2楼 2F117-A",D13202025262,0,"广东省 广州"
8770,"梅子家大码女装精品",https://www.vvic.com/shop/55062,"大码女装",sondg12345q,"金富丽","13268225589,18688858879",313213787,"金富丽 2楼 2F117-C",W313213787,0,"广东省 广州"
8771,"乔乔大码女装",https://www.vvic.com/shop/28613,"","不会取名字怎么办吖","金富丽",17307287786,751846829,"金富丽 2楼 2F117-D",q2495235737,5,"广东省 广州"
8772,"羊羊服饰",https://www.vvic.com/shop/62776,"","","金富丽","13268225589,18688858879",313213787,"金富丽 2楼 2F117  -E",W313213787,0,"广东省 广州"
8773,"诗迪服饰",https://www.vvic.com/shop/39528,"大码女装","诗迪mm","金富丽","13640332808,18814376707",420620401,"金富丽 2楼 2F118-A",sl13640332808,4,"广东省 广州"
8774,"诗迪服饰二店",https://www.vvic.com/shop/44505,"大码女装","马学涛施丽","金富丽",18814376707,451566784,"金富丽 2楼 2F118-B",wxid_o8jzpksiivwr22,3,"广东省 广州"
8775,"诗迪泳衣店",https://www.vvic.com/shop/46146,"其他","原来是贝贝吖","金富丽",13640332808,420620401,"金富丽 2楼 2F118-C",sl13640332808,4,"广东省 广州"
8776,"卡丽微服饰",https://www.vvic.com/shop/16188,"毛衣/针织衫","欠一世5576","金富丽",18011775561,542101643,"金富丽 2楼 2F119-A",zuimeidetaiyang1986,9,"广东省 广州"
8777,"瑞利时尚大码服饰",https://www.vvic.com/shop/56920,"连衣裙",wqhtb267225670,"金富丽",18718882923,1662400629,"金富丽 2楼 2F119-B",wqh15104190305,0,"广东省 广州"
8778,"卡丽服饰",https://www.vvic.com/shop/14263,"",chenghan19931021,"金富丽",15817101761,3176802295,"金富丽 2楼 2F119-C",18011775561,9,"广东省 广州"
8779,"依丽坊大码女装",https://www.vvic.com/shop/35047,"大码女装",tb31629817,"金富丽",15920469233,2672703599,"金富丽 2楼 2F120-A",yang15920469233,5,"广东省 广州"
8780,"蝶恋花女装服饰",https://www.vvic.com/shop/25137,"大码女装","蝶恋花女装服饰","金富丽","18520639583,18672981137",398207922,"金富丽 2楼 2F120-B",hdy398207922,7,"广东省 广州"
8781,"女王",https://www.vvic.com/shop/41814,"","半夏旧人","金富丽",18027398396,404785860,"金富丽 2楼 2F120-C",zhaoxvli,6,"广东省 广州"
8782,"盈盈大码店",https://www.vvic.com/shop/36023,"大码女装","屋顶上的猫_55","金富丽",18312069364,1754574238,"金富丽 2楼 2F121-B",yy18312069364,9,"广东省 广州"
8783,"尚薇儿2号店",https://www.vvic.com/shop/62294,"T恤","","金富丽",13422051683,712405113,"金富丽 2楼 2F122-A",laideyang2020,0,"广东省 广州"
8784,"尚薇儿",https://www.vvic.com/shop/60914,"T恤","依姿兰","金富丽",13422051683,712405113,"金富丽 2楼 2F122-B",laideyang2020,0,"广东省 广州"
8785,"韩范儿",https://www.vvic.com/shop/21866,"衬衫","鲁凯love","金富丽",13825185885,794488151,"金富丽 2楼 2F122-E","",6,"广东省 广州"
8786,"韩范儿2店",https://www.vvic.com/shop/34057,"衬衫","大1码","金富丽",13825185885,876726362,"金富丽 2楼 2F122-E1","",5,"广东省 广州"
8787,"阳光姐妹大码",https://www.vvic.com/shop/28098,"连衣裙","阳光姐妹5587","金富丽",18665579828,403527653,"金富丽 2楼 2F123",pll9828,6,"广东省 广州"
8788,"阳光姐妹服饰",https://www.vvic.com/shop/16089,"连衣裙","a阿天服饰","金富丽",18665579828,403527653,"金富丽 2楼 2F123-B",pll9828,6,"广东省 广州"
8789,"可可米服饰",https://www.vvic.com/shop/56124,"连衣裙","这波boom","金富丽","18872623218,13113335626",403527653,"金富丽 2楼 2F123-C",pll3218,0,"广东省 广州"
8790,"DJ大码女装",https://www.vvic.com/shop/13957,"大码女装","孙娟0604","金富丽",13631320542,819144417,"金富丽 2楼 2F124","",7,"广东省 广州"
8791,"蓝天之韵大码",https://www.vvic.com/shop/35545,"大码女装",necessaril,"金富丽",18680504600,1109113869,"金富丽 2楼 2F125-A",qq_1109113869,6,"广东省 广州"
8792,"蓝天之韵胖MM大码女装",https://www.vvic.com/shop/14150,"大码女装","燕姿缭绕","金富丽","18680504600,18688476969",644686821,"金富丽 2楼 2F125-A1",lcouran,9,"广东省 广州"
8793,"颜钰民族风女装",https://www.vvic.com/shop/24412,"休闲裤/打底裤","lol的淘","金富丽",18898600516,995857240,"金富丽 2楼 2F126",cg18898600516,5,"广东省 广州"
8794,"优米Y.M",https://www.vvic.com/shop/51798,"T恤",xiaoj5y,"金富丽",13580495033,364650469,"金富丽 2楼 2F126-A",PXx_222,0,"广东省 广州"
8795,"优二店",https://www.vvic.com/shop/56244,"T恤","","金富丽",13580495033,364650469,"金富丽 2楼 2F126-A1",PXx_222,0,"广东省 广州"
8796,"兴樾网批",https://www.vvic.com/shop/55959,"套装","","金富丽",13580386801,287625462,"金富丽 2楼 2F126-C",PXL8687,0,"广东省 广州"
8797,"丽芝轩",https://www.vvic.com/shop/54650,"其他","丽丽服饰6801","金富丽",13580386801,287625462,"金富丽 2楼 2F126-C1",PXL8687,0,"广东省 广州"
8798,"舞美雅大码女装",https://www.vvic.com/shop/20229,"连衣裙","舞美雅","金富丽","15011760008,18588633326",1518491939,"金富丽 2楼 2F127",lyq18588633329,6,"广东省 广州"
8799,"网红时尚女装",https://www.vvic.com/shop/40402,"T恤",zcxzhm2015,"金富丽",15812371327,332609907,"金富丽 2楼 2F127-A",ZZ15812371327,5,"广东省 广州"
8800,"网红时尚女装",https://www.vvic.com/shop/47090,"T恤",midea5525,"金富丽",15812371327,332609907,"金富丽 2楼 2F127-B",ZZ15812371327,0,"广东省 广州"
8801,"熙颜大码女装",https://www.vvic.com/shop/20605,"","舞美雅精品","金富丽","15011760008,18588633326",1518493919,"金富丽 2楼 2F127-C",lyq18588633329,6,"广东省 广州"
8802,"网红时尚牛仔实拍",https://www.vvic.com/shop/63421,"牛仔裤",zcxzhm2015,"金富丽",15219278829,332609907,"金富丽 2楼 2F127-E",zs15219278829,0,"广东省 广州"
8803,"小红帽大码牛仔女装",https://www.vvic.com/shop/62517,"牛仔裤",t_1478853340949_0,"金富丽",13411098519,895624390,"金富丽 2楼 2F128-A",King1207KE,0,"广东省 广州"
8804,"好好胖妹服饰",https://www.vvic.com/shop/45531,"大码女装","蜗牛yy小姐","金富丽",15625075073,1348010266,"金富丽 2楼 2F128-B",yangge13148010266,0,"广东省 广州"
8805,"小红帽牛仔2店",https://www.vvic.com/shop/63058,"牛仔裤","卡卡露里251433887","金富丽",18826053885,1010390103,"金富丽 2楼 2F128-C",fengzi551522,0,"广东省 广州"
